fitmethod,antigenicdist,aaver,adjver,featureType,protein_name,serum,lower,Median,upper
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2006/00036/06,0.4872710340799416,0.5158168394089349,0.5386538907321186
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2006/00036/06,0.49050018714145915,0.5169824905425802,0.5415264960166213
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2006/00127/06,0.3898250200230624,0.462771948225527,0.5421030575948012
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2006/00127/06,0.5997148659947471,0.660473113466476,0.724375163949329
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2006/00127/06,1.4493829702250989,1.483507540015275,1.5240461115656
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2006/00127/06,1.5937006742255209,1.6316600611326053,1.6765984741827071
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2006/00127/06,1.5990705579256281,1.632548336764608,1.6767285421021207
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2006/00127/06,1.6049694267298225,1.640615546711472,1.6839943743317154
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2006/00127/06,1.6125762377147357,1.6498804453058105,1.6952720277729836
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2006/00127/06,1.6154186989284274,1.6520868901827548,1.6985404713893248
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2006/00127/06,1.618677754478244,1.6533134831938523,1.7856026416881954
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2006/00127/06,1.6099500730664822,1.6537611724984784,1.7432985867383728
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2006/00127/06,1.6223627177319138,1.6601310501654103,1.707003395250487
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2006/00127/06,1.6252264693933702,1.6652239471255355,1.7115243571371037
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2006/00127/06,1.6147940420956721,1.6917766258097289,1.7692405098555857
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2006/00127/06,1.630362148588345,1.7118946798917198,1.8984187603509945
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2006/00444/06,0.8356506607489429,0.8995030882703574,1.0072769347087207
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2006/00444/06,1.2978957920695482,1.3272023874757468,1.355379587227774
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2006/00444/06,1.322769549380812,1.3521480548151292,1.3805835809738234
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2006/00444/06,1.3547586835443717,1.3833233595594605,1.4154628760722328
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2006/00444/06,1.3656698866156902,1.3939543008828195,1.4247381680487987
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2006/00444/06,1.365855571546992,1.3966763569587188,1.425099653623147
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2006/00444/06,1.3642756467034038,1.3974240681982977,1.4249192867195961
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2006/00444/06,1.3644714686641108,1.4031867690419937,1.433626104110949
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2006/00444/06,1.3716555003326039,1.4050183158331002,1.4332316730694221
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2006/00444/06,1.3807330212376279,1.4177366289736208,1.4466240665285612
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2006/00444/06,1.3828781073040006,1.4187032940902133,1.447346271897223
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2006/00444/06,1.391105610494464,1.4232961189449695,1.4519554859452697
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2006/00444/06,1.3931526972438286,1.4248292237713478,1.4583187510387134
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2006/00444/06,1.4171501608246617,1.4519406144449478,1.4834460563491558
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2006/00525/06,0.18423398459050846,0.21074694766541147,0.23633790861245113
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2006/00525/06,0.3194109856277929,0.3442673136858733,0.3642960630719246
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2006/00525/06,0.33606516276111176,0.3547081015458,0.3755914479662621
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2006/00525/06,0.3370594031504939,0.35708818424410954,0.3767974266243025
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2006/00525/06,0.34093666612852286,0.36247775460790216,0.3842936287896233
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2006/00525/06,0.34521751326144523,0.3631314551548991,0.38625860053791017
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2006/00525/06,0.3572361815255092,0.37785265863253725,0.40313579082507145
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2006/00525/06,0.35673027180457295,0.3780128707040725,0.3973794731305143
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2006/00525/06,0.3637706436048025,0.383909737860778,0.40500448301453207
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2006/00525/06,0.36598492930196136,0.3842738390692727,0.4026733684192061
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2006/00525/06,0.38432731247236956,0.4108817383236792,0.43715325372584957
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2006/00525/06,0.48605336237876723,0.5073181136197358,0.5331312844462937
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2006/00525/06,0.5030538197022668,0.5438025046734363,0.5781095794595981
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2006/00525/06,0.5343676208283374,0.6962311208080968,1.1595213641806592
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2006/00586/06,0,0,0.025708924238135086
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2006/00586/06,0,0.008770747813994156,0.049201842684146103
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2006/00586/06,0.3404120077048642,0.3807987830053745,0.41524124957225106
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2006/00586/06,0.28962682029719905,0.3932798414015076,0.505604829517884
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2006/00586/06,0.3656225834368252,0.4059436047293394,0.4390033315152595
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2006/00586/06,0.41656236161141846,0.4486183981317658,0.4839664799811152
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2006/00586/06,0.40618113428562297,0.4494460683744971,0.4863755960813708
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2006/00586/06,0.4187574652800379,0.4569194629578476,0.49318212793029514
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2006/00586/06,0.4156163130287045,0.4570178177328488,0.492800363254032
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2006/00586/06,0.4302559555584924,0.4716089390477978,0.5058358175027666
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2006/00586/06,0.43397077110251314,0.4717554449449141,0.5091406391267638
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2006/00586/06,0.438343387876574,0.47631184942236765,0.5137929637124798
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2006/00586/06,0.4422246706139039,0.47891948618196684,0.5111493997471706
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2006/00586/06,0.47089900115730915,0.5042868660980738,0.5361356243345267
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2006/00697/06,0.61228812368974594,0.6387576419749599,0.6845649078224375
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2006/00697/06,0.6260252435650824,0.6578015615341799,0.6942080329272979
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2006/00697/06,0.9925556489386288,1.027894499024739,1.0643953877624917
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2006/00697/06,0.9311325750082338,1.03190737295049,1.1524236464441886
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2006/00697/06,1.014316138848734,1.052241024286773,1.0846684164110199
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2006/00697/06,1.056685705412044,1.09477654830056,1.1263397984964345
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2006/00697/06,1.0566751343315888,1.0960797465845573,1.1290335172998986
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2006/00697/06,1.0619913490086634,1.1034734957998826,1.1381663405837383
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2006/00697/06,1.0658351286050807,1.1039142321921647,1.139783180223526
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2006/00697/06,1.0779762816013911,1.1168757001784693,1.153736708306692
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2006/00697/06,1.0814485224533845,1.1171337376611814,1.1555781773922673
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2006/00697/06,1.0852406811071396,1.122832778961159,1.1574501501867562
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2006/00697/06,1.0894720046033608,1.1252978942464464,1.153028831738395
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2006/00697/06,1.11291064489417,1.1505300655649209,1.187227447334355
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2006/02337/06,1.7212340253495866,1.761832658536642,1.8235066861815348
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2006/02337/06,1.8922326489831636,1.9406120446190938,1.9985998356549024
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2006/02337/06,2.0982561733372815,2.138594721224133,2.177224723652418
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2006/02337/06,2.1713206408083936,2.2025754858192945,2.235414265014242
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2006/02337/06,2.1989488897442215,2.2268323863504143,2.26128480835524
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2006/02337/06,2.227611637130093,2.2598285712158597,2.2946588386513254
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2006/02337/06,2.2390394610648823,2.269761363945042,2.307489041251353
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2006/02337/06,2.236441596396523,2.270824437893631,2.3139524106180716
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2006/02337/06,2.243224409221618,2.271991562520518,2.3064704960096245
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2006/02337/06,2.245386232128552,2.2752917675173108,2.3128230080006604
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2006/02337/06,2.2482561100406233,2.2782853731572343,2.3142482083864113
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2006/02337/06,2.2623569515322077,2.2902284648358395,2.327911850927407
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2006/02337/06,2.2600609410541805,2.2935817029097647,2.3275703913432313
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2006/02337/06,2.266325401927351,2.29858411514454,2.3354568492729086
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2007/00408/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2007/00408/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2007/00408/07,0,0.05787114650066756,0.33046548126828545
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2007/00408/07,0.1371729220875386,0.21006475615259335,0.2982458286740103
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2007/00408/07,0.261669109572863,0.2942190822967308,0.33556419501585594
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2007/00408/07,0.21936004011464982,0.3174819164106939,0.40032003463446564
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2007/00408/07,0.24167531683093885,0.36722171070163295,0.4751109369743545
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2007/00408/07,0.3333515270208075,0.3796438351463639,0.6657405758087174
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2007/00408/07,0.2447266085125949,0.40723809643603504,0.6140464398260707
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2007/00408/07,0.4208090760823684,0.508693141860144,0.6825695318602634
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2007/00408/07,0.38931401170341695,0.5123598512456525,0.5642305535845733
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2007/00408/07,0.5159911611459751,0.5392821684591966,0.5637990096102863
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2007/00408/07,0.5181852275418697,0.5486715898834525,0.5864822394230707
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2007/00408/07,0.5201153469836064,0.5618984943483476,0.6467433425841564
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2007/00496/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2007/00496/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2007/00496/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2007/00496/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2007/00496/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2007/00496/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2007/00496/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2007/00496/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2007/00496/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2007/00496/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2007/00496/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2007/00496/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2007/00496/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2007/00496/07,0,0.1367063814509132,0.6095822242099593
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2007/00511/07,1.4415185106926725,1.4955294786949056,1.5520858255512717
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2007/00511/07,1.4541188667565546,1.5108613009923149,1.5760457885933392
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2007/00511/07,1.9276412513000771,1.9684258789805034,2.012675208404886
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2007/00511/07,2.0195326908012357,2.044594744398331,2.0847945716615155
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2007/00511/07,2.04300553061608,2.068208909941707,2.1102069246986397
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2007/00511/07,2.0743486631998653,2.1019637081261546,2.140217541863124
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2007/00511/07,2.089551950361063,2.1148764753462013,2.1510655173785245
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2007/00511/07,2.0925419363538005,2.1191781870583695,2.1601405929727644
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2007/00511/07,2.095253211958476,2.1211698055110637,2.1636728915063825
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2007/00511/07,2.1084569059483727,2.1348107843409836,2.179104938245627
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2007/00511/07,2.1088466058569884,2.1360551856073817,2.176450432812074
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2007/00511/07,2.1146668645976314,2.14102646632964,2.187840318005369
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2007/00511/07,2.117250427509279,2.1421249271034233,2.180717598356863
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2007/00511/07,2.2365187701498765,2.2669404016923287,2.3086106757111757
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2007/02039/07,0,0,0.2270922525359201
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2007/02039/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2007/02039/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2007/02039/07,0,0,0.06962393285783955
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2007/02039/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2007/02039/07,0,0.0521031553933949,0.14921112850949061
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2007/02039/07,0,0.1473683994551273,0.3511834547996855
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2007/02039/07,0.08155082959540977,0.16405537196406852,0.6263275791444003
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2007/02039/07,0.019964943396315687,0.17640107319164006,0.3047351607494503
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2007/02039/07,0,0.19034399844421687,0.2644139702369085
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2007/02039/07,0.06326459231393976,0.21960489905716754,0.32074902080073964
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2007/02039/07,0.25845636317460774,0.2911157376495173,0.31301243735229944
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2007/02039/07,0.19681139866943018,0.29628610843861247,0.5614063665679558
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2007/02039/07,0.3808717281951751,0.42621497755113047,0.5233896634657599
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2007/02071/07,0.8294020472756005,0.9401634159077754,1.0619582312520732
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2007/02071/07,0.9665891639605657,1.0641640178277245,1.1533961496274998
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2007/02071/07,1.0297507594610869,1.1598503158352838,1.293011539450255
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2007/02071/07,1.2043813621850443,1.2440702812127071,1.2850828136592294
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2007/02071/07,1.2453446705203701,1.275529523621457,1.3119350383807813
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2007/02071/07,1.3249445243155797,1.353970464093683,1.3923889817892827
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2007/02071/07,1.3475502243486859,1.3776998638151887,1.416334205173649
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2007/02071/07,1.3916074407114332,1.4222560136923852,1.463367497976824
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2007/02071/07,1.4020527180587041,1.431305369176323,1.4678046650233578
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2007/02071/07,1.4084968186958777,1.4402578130276322,1.4796135255244578
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2007/02071/07,1.4131869378855637,1.4433484730151536,1.4795941022244095
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2007/02071/07,1.419305004523655,1.4495706876511296,1.4887925027679692
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2007/02071/07,1.4187049972822825,1.4513733628853482,1.4850230660378312
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2007/02071/07,1.4248180705494322,1.454037339072126,1.4987095655377711
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2010/00791/10,0.8314995666629257,0.8889702606143608,0.9491361265830904
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2010/00791/10,0.8357203360323227,0.9046492666498283,0.9553025416705965
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2010/00791/10,1.3141722935867537,1.364924618853398,1.418582136920505
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2010/00791/10,1.4043608687482654,1.4386979814206726,1.475857091308987
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2010/00791/10,1.4255685694855167,1.464003242358307,1.499500724234275
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2010/00791/10,1.4601028188276444,1.4975247693253193,1.5284998884419903
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2010/00791/10,1.475151589884491,1.5093351724054143,1.5420159872644505
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2010/00791/10,1.4749656266077618,1.5155519688705619,1.5519068470154767
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2010/00791/10,1.4768905548351423,1.5167568070797972,1.5517013958832364
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2010/00791/10,1.4902672669490866,1.5291469623648046,1.5642776873588893
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2010/00791/10,1.4929636982589116,1.5310284724666667,1.5663007492393264
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2010/00791/10,1.4975563447094833,1.5365472393066095,1.5705469616264738
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2010/00791/10,1.4984220842023297,1.5371246811032853,1.5710237452624694
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2010/00791/10,1.619904823536707,1.6610655224446544,1.6963331797776222
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2010/01066/10,0.23915429074952205,0.3042435906732579,0.35860702829587765
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2010/01066/10,0.28066060832887385,0.32623551732583084,0.3746827178892597
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2010/01066/10,0.3841205976998705,0.4337883969875546,0.5390886698608965
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2010/01066/10,0.7466461980592898,0.7844988159936637,0.8215632295036979
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2010/01066/10,0.7806059998052043,0.8036239677747871,0.8251281482334119
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2010/01066/10,0.8037103096409512,0.8266086515513855,0.8494901588542223
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2010/01066/10,0.8470177540199808,0.8723062116514458,0.8947260013719168
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2010/01066/10,0.8491667969630012,0.8728512840365227,0.8964754590522781
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2010/01066/10,0.8550809686009779,0.8775617971318874,0.9023398401155475
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2010/01066/10,0.8539484729742599,0.879099403077714,0.9057074957231532
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2010/01066/10,0.8706003871462396,0.8928516557584716,0.9156692342565504
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2010/01066/10,0.871463704014305,0.895001485020485,0.9213135398605654
